codigo,nome,descricao,compatibilidade,marca,categoriaSistema,fornecedor
43162,"CABO EMB XTZ 150 CROOSER","CABO EMB XTZ 150 CROOSER","CABO EMB XTZ 150 CROOSER",IRON,"Cabos de Embreagem",MOTOCICLO
122944,"CABO EMB YS 250 FAZER 06/11","CABO EMB YS 250 FAZER 06/11","CABO EMB YS 250 FAZER 06/11",IRON,"Cabos de Embreagem",MOTOCICLO
122942,"CABO EMB YES 125 04/08","CABO EMB YES 125 04/08","CABO EMB YES 125 04/08",IRON,"Cabos de Embreagem",MOTOCICLO
194772,"CABO EMB YBR 125 02/08","CABO EMB YBR 125 02/08","CABO EMB YBR 125 02/08",IRON,"Cabos de Embreagem",MOTOCICLO
194771,"CABO EMB YBR 125 09 FACTOR","CABO EMB YBR 125 09 FACTOR","CABO EMB YBR 125 09 FACTOR",IRON,"Cabos de Embreagem",MOTOCICLO
200746,"CABO EMB XR 250","CABO EMB XR 250","CABO EMB XR 250",IRON,"Cabos de Embreagem",MOTOCICLO
194775,"CABO EMB POP 100/110 13","CABO EMB POP 100/110 13","CABO EMB POP 100/110 13",IRON,"Cabos de Embreagem",MOTOCICLO
194774,"CABO EMB. YES 125 04/08","CABO EMB. YES 125 04/08","CABO EMB. YES 125 04/08",IRON,"Cabos de Embreagem",MOTOCICLO
194782,"CABO EMB YBR 150 14 FACTOR","CABO EMB YBR 150 14 FACTOR","CABO EMB YBR 150 14 FACTOR",IRON,"Cabos de Embreagem",MOTOCICLO
194780,"CABO EMB YS 150 FAZER","CABO EMB YS 150 FAZER","CABO EMB YS 150 FAZER",IRON,"Cabos de Embreagem",MOTOCICLO
194762,"CABO EMB. CB 500X 14/21","CABO EMB. CB 500X 14/21","CABO EMB. CB 500X 14/21",IRON,"Cabos de Embreagem",MOTOCICLO
122845,"CABO EMB XRE 300 16/22","CABO EMB XRE 300 16/22","CABO EMB XRE 300 16/22",IRON,"Cabos de Embreagem",MOTOCICLO
200736,"CABO EMB COMET GT 250 KASINSKI","CABO EMB COMET GT 250 KASINSKI","CABO EMB COMET GT 250 KASINSKI",IRON,"Cabos de Embreagem",MOTOCICLO
43159,"CABO EMB. CRF 250F 19/22","CABO EMB. CRF 250F 19/22","CABO EMB. CRF 250F 19/22",IRON,"Cabos de Embreagem",MOTOCICLO
185033,"CABO EMB. DAFRA RIVA 150","CABO EMB. DAFRA RIVA 150","CABO EMB. DAFRA RIVA 150",IRON,"Cabos de Embreagem",MOTOCICLO
121906,"CABO EMB. MT-03 16/19","CABO EMB. MT-03 16/19","CABO EMB. MT-03 16/19",IRON,"Cabos de Embreagem",MOTOCICLO
200734,"11","11","11",IRON,"Geral",MOTOCICLO
200742,"CABO EMB DAFRA SPEED 150","CABO EMB DAFRA SPEED 150","CABO EMB DAFRA SPEED 150",IRON,"Cabos de Embreagem",MOTOCICLO
43158,"CABO","CABO","CABO",IRON,"Cabos",MOTOCICLO
43157,"CABO EMB. POP 100/110 13","CABO EMB. POP 100/110 13","CABO EMB. POP 100/110 13",IRON,"Cabos de Embreagem",MOTOCICLO
27636,"CABO EMB. TT-R 230 08/10","CABO EMB. TT-R 230 08/10","CABO EMB. TT-R 230 08/10",IRON,"Cabos de Embreagem",MOTOCICLO
27637,"CABO EMB. XLS/XLR 125","CABO EMB. XLS/XLR 125","CABO EMB. XLS/XLR 125",IRON,"Cabos de Embreagem",MOTOCICLO
200740,"CABO EMB. XR 200","CABO EMB. XR 200","CABO EMB. XR 200",IRON,"Cabos de Embreagem",MOTOCICLO
200738,"CABO EMB. XR 250","CABO EMB. XR 250","CABO EMB. XR 250",IRON,"Cabos de Embreagem",MOTOCICLO
122954,"CABO EMB. XRE 300 10/16","CABO EMB. XRE 300 10/16","CABO EMB. XRE 300 10/16",IRON,"Cabos de Embreagem",MOTOCICLO
122844,"CABO EMB. XT 660R","CABO EMB. XT 660R","CABO EMB. XT 660R",IRON,"Cabos de Embreagem",MOTOCICLO
27634,"CABO EMB. XTZ 125 03/08","CABO EMB. XTZ 125 03/08","CABO EMB. XTZ 125 03/08",IRON,"Cabos de Embreagem",MOTOCICLO
27635,"CABO EMB. YS 250 FAZER 18","CABO EMB. YS 250 FAZER 18","CABO EMB. YS 250 FAZER 18",IRON,"Cabos de Embreagem",MOTOCICLO
122948,"CABO EMB FINAL DIANT QUADRIC. FOURTRAX TRX 420 08/13","CABO EMB FINAL DIANT QUADRIC. FOURTRAX TRX 420 08/13","CABO EMB FINAL DIANT QUADRIC. FOURTRAX TRX 420 08/13",IRON,"Cabos de Embreagem",MOTOCICLO
190624,"CABO EMB. CG 125 82","CABO EMB. CG 125 82","CABO EMB. CG 125 82",IRON,"Cabos de Embreagem",MOTOCICLO
122945,"CABO AFOGADOR DAFRA APACHE 150","CABO AFOGADOR DAFRA APACHE 150","CABO AFOGADOR DAFRA APACHE 150",IRON,"Cabos",MOTOCICLO
122959,"CABO AFOGADOR NX 400","CABO AFOGADOR NX 400","CABO AFOGADOR NX 400",IRON,"Cabos",MOTOCICLO
27632,"CABO AFOGADOR YES 125 09/10","CABO AFOGADOR YES 125 09/10","CABO AFOGADOR YES 125 09/10",IRON,"Cabos",MOTOCICLO
25843,"CABO AFOGADOR JET 50 50X / 125X","CABO AFOGADOR JET 50 50X / 125X","CABO AFOGADOR JET 50 50X / 125X",IRON,"Cabos",MOTOCICLO
122951,"CABO AFOGADOR COMET 150","CABO AFOGADOR COMET 150","CABO AFOGADOR COMET 150",IRON,"Cabos",MOTOCICLO
122956,"CABO AFOGADOR NEO 115","CABO AFOGADOR NEO 115","CABO AFOGADOR NEO 115",IRON,"Cabos",MOTOCICLO
27633,"CABO AFOGADOR CBX 250","CABO AFOGADOR CBX 250","CABO AFOGADOR CBX 250",IRON,"Cabos",MOTOCICLO
122946,"CABO AFOGADOR BIZ 125 06/08","CABO AFOGADOR BIZ 125 06/08","CABO AFOGADOR BIZ 125 06/08",IRON,"Cabos",MOTOCICLO
25850,"CABO AFOGADOR YES 125 05/08","CABO AFOGADOR YES 125 05/08","CABO AFOGADOR YES 125 05/08",IRON,"Cabos",MOTOCICLO
43174,"CABO AFOGADOR DAFRA KANSAS 150","CABO AFOGADOR DAFRA KANSAS 150","CABO AFOGADOR DAFRA KANSAS 150",IRON,"Cabos",MOTOCICLO
122955,"CABO AFOGADOR DAFRA SPEED 150","CABO AFOGADOR DAFRA SPEED 150","CABO AFOGADOR DAFRA SPEED 150",IRON,"Cabos",MOTOCICLO
122950,"CABO FR NXR 150 06/12","CABO FR NXR 150 06/12","CABO FR NXR 150 06/12",IRON,"Cabos de Freio",MOTOCICLO
122949,"CABO FR NXR 150 13","CABO FR NXR 150 13","CABO FR NXR 150 13",IRON,"Cabos de Freio",MOTOCICLO
122953,"CABO FR PCX 150 PRIMÁRIO","CABO FR PCX 150 PRIMÁRIO","CABO FR PCX 150 PRIMÁRIO",IRON,"Cabos de Freio",MOTOCICLO
185764,"CABO FR PCX 150 SECUNDÁRIO","CABO FR PCX 150 SECUNDÁRIO","CABO FR PCX 150 SECUNDÁRIO",IRON,"Cabos de Freio",MOTOCICLO
44773,"CABO FR POP 100 07/12","CABO FR POP 100 07/12","CABO FR POP 100 07/12",IRON,"Cabos de Freio",MOTOCICLO
122947,"CABO FR QUADRICICLO FOURTRAX TRX 420 08/13 TRAS.","CABO FR QUADRICICLO FOURTRAX TRX 420 08/13 TRAS.","CABO FR QUADRICICLO FOURTRAX TRX 420 08/13 TRAS.",IRON,"Cabos de Freio",MOTOCICLO
122952,"CABO FR PHOENIX GOLD 50","CABO FR PHOENIX GOLD 50","CABO FR PHOENIX GOLD 50",IRON,"Cabos de Freio",MOTOCICLO
43172,"CABO FR SHINERAY XY 50-Q","CABO FR SHINERAY XY 50-Q","CABO FR SHINERAY XY 50-Q",IRON,"Cabos de Freio",MOTOCICLO
43173,"12","12","12",IRON,"Geral",MOTOCICLO
43175,"CABO FR AN 125 BURGMAN 12 TRAS.","CABO FR AN 125 BURGMAN 12 TRAS.","CABO FR AN 125 BURGMAN 12 TRAS.",IRON,"Cabos de Freio",MOTOCICLO
6292,"CABO","CABO","CABO",IRON,"Cabos",MOTOCICLO
181957,"CABO FR BIZ 100/125 11/12","CABO FR BIZ 100/125 11/12","CABO FR BIZ 100/125 11/12",IRON,"Cabos de Freio",MOTOCICLO
25846,"CABO FR CG 125 00/08","CABO FR CG 125 00/08","CABO FR CG 125 00/08",IRON,"Cabos de Freio",MOTOCICLO
185420,"CABO FR CG 150 04/08","CABO FR CG 150 04/08","CABO FR CG 150 04/08",IRON,"Cabos de Freio",MOTOCICLO
43176,"CABO FR CG 150 FAN 10/12 ESI","CABO FR CG 150 FAN 10/12 ESI","CABO FR CG 150 FAN 10/12 ESI",IRON,"Cabos de Freio",MOTOCICLO
43177,"CABO FR BIZ 100 99/05","CABO FR BIZ 100 99/05","CABO FR BIZ 100 99/05",IRON,"Cabos de Freio",MOTOCICLO
43178,"CABO FR BIZ 100 99/05","CABO FR BIZ 100 99/05","CABO FR BIZ 100 99/05",IRON,"Cabos de Freio",MOTOCICLO
122957,"CABO FR CG/START 125/160 14/16","CABO FR CG/START 125/160 14/16","CABO FR CG/START 125/160 14/16",IRON,"Cabos de Freio",MOTOCICLO
122958,"CABO FR LEAD 110 DIANTEIRO","CABO FR LEAD 110 DIANTEIRO","CABO FR LEAD 110 DIANTEIRO",IRON,"Cabos de Freio",MOTOCICLO
185422,"CABO FR NXR 125/150 03/05","CABO FR NXR 125/150 03/05","CABO FR NXR 125/150 03/05",IRON,"Cabos de Freio",MOTOCICLO
27631,"CABO FR CG 125 95/99","CABO FR CG 125 95/99","CABO FR CG 125 95/99",IRON,"Cabos de Freio",MOTOCICLO
194792,"CABO FR CG 150 09/13","CABO FR CG 150 09/13","CABO FR CG 150 09/13",IRON,"Cabos de Freio",MOTOCICLO
194793,"CABO FR BIZ 110I 18 CBS A","CABO FR BIZ 110I 18 CBS A","CABO FR BIZ 110I 18 CBS A",IRON,"Cabos de Freio",MOTOCICLO
194794,"CABO FR BIZ 110I 18 CBS DUPLO","CABO FR BIZ 110I 18 CBS DUPLO","CABO FR BIZ 110I 18 CBS DUPLO",IRON,"Cabos de Freio",MOTOCICLO
194800,"CABO FR BIZ 125 06/08","CABO FR BIZ 125 06/08","CABO FR BIZ 125 06/08",IRON,"Cabos de Freio",MOTOCICLO
194801,"CABO FR CG 125 09/13","CABO FR CG 125 09/13","CABO FR CG 125 09/13",IRON,"Cabos de Freio",MOTOCICLO
194802,"CABO FR CRYPTON 105","CABO FR CRYPTON 105","CABO FR CRYPTON 105",IRON,"Cabos de Freio",MOTOCICLO
194798,"CABO FR HUNTER 125","CABO FR HUNTER 125","CABO FR HUNTER 125",IRON,"Cabos de Freio",MOTOCICLO
122966,"CABO FR MAX/HUNTER 125","CABO FR MAX/HUNTER 125","CABO FR MAX/HUNTER 125",IRON,"Cabos de Freio",MOTOCICLO
122977,"CABO FR BIZ 110I 16/17","CABO FR BIZ 110I 16/17","CABO FR BIZ 110I 16/17",IRON,"Cabos de Freio",MOTOCICLO
122971,"CABO FR PCX 150 18 TRAS.","CABO FR PCX 150 18 TRAS.","CABO FR PCX 150 18 TRAS.",IRON,"Cabos de Freio",MOTOCICLO
122968,"CABO FR POP 100 13/15/110I","CABO FR POP 100 13/15/110I","CABO FR POP 100 13/15/110I",IRON,"Cabos de Freio",MOTOCICLO
122969,"CABO FR POP 110I 19... CBS B","CABO FR POP 110I 19... CBS B","CABO FR POP 110I 19... CBS B",IRON,"Cabos de Freio",MOTOCICLO
122967,"CABO FR WEB 100","CABO FR WEB 100","CABO FR WEB 100",IRON,"Cabos de Freio",MOTOCICLO
43180,"CABO FR XLS/XLR 125","CABO FR XLS/XLR 125","CABO FR XLS/XLR 125",IRON,"Cabos de Freio",MOTOCICLO
122975,"CABO FR XTZ 150 CROSSER E","CABO FR XTZ 150 CROSSER E","CABO FR XTZ 150 CROSSER E",IRON,"Cabos de Freio",MOTOCICLO
122976,"CABO FR YBR 125 00/08","CABO FR YBR 125 00/08","CABO FR YBR 125 00/08",IRON,"Cabos de Freio",MOTOCICLO
122963,"CABO FR YBR 125 09 FACTOR","CABO FR YBR 125 09 FACTOR","CABO FR YBR 125 09 FACTOR",IRON,"Cabos de Freio",MOTOCICLO
43179,"754","754","754",IRON,"Geral",MOTOCICLO
194799,"CABO FR CG 160 START 18...","CABO FR CG 160 START 18...","CABO FR CG 160 START 18...",IRON,"Cabos de Freio",MOTOCICLO
122974,"CABO FR AN 125 BURGMAN 12 TRAS","CABO FR AN 125 BURGMAN 12 TRAS","CABO FR AN 125 BURGMAN 12 TRAS",IRON,"Cabos de Freio",MOTOCICLO
27629,"CABO FR AN 125 BURGMAN 10 TRAS","CABO FR AN 125 BURGMAN 10 TRAS","CABO FR AN 125 BURGMAN 10 TRAS",IRON,"Cabos de Freio",MOTOCICLO
27627,"CABO FR CG 125 82","CABO FR CG 125 82","CABO FR CG 125 82",IRON,"Cabos de Freio",MOTOCICLO
122964,"13","13","13",IRON,"Geral",MOTOCICLO
43182,"CABO","CABO","CABO",IRON,"Cabos",MOTOCICLO
43181,"CABO TACOMETRO INTRUDER KATANA 125","CABO TACOMETRO INTRUDER KATANA 125","CABO TACOMETRO INTRUDER KATANA 125",IRON,"Cabos",MOTOCICLO
45603,"CABO TACOMETRO NX / XR 150/200","CABO TACOMETRO NX / XR 150/200","CABO TACOMETRO NX / XR 150/200",IRON,"Cabos",MOTOCICLO
27630,"CABO TACOMETRO YES 125","CABO TACOMETRO YES 125","CABO TACOMETRO YES 125",IRON,"Cabos",MOTOCICLO
43183,"CABO VEL. CRYPTON 105","CABO VEL. CRYPTON 105","CABO VEL. CRYPTON 105",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
43184,"CABO VEL. CRYPTON 115 ED","CABO VEL. CRYPTON 115 ED","CABO VEL. CRYPTON 115 ED",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
43185,"CABO VEL. CRYPTON 115 EK","CABO VEL. CRYPTON 115 EK","CABO VEL. CRYPTON 115 EK",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
122972,"CABO VEL. NEO AT 115","CABO VEL. NEO AT 115","CABO VEL. NEO AT 115",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
122960,"CABO VEL. BIZ 06/12 110I / 100 13/15","CABO VEL. BIZ 06/12 110I / 100 13/15","CABO VEL. BIZ 06/12 110I / 100 13/15",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
43187,"CABO VEL. CBX 150/200","CABO VEL. CBX 150/200","CABO VEL. CBX 150/200",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
122970,"CABO VEL. CBX 250","CABO VEL. CBX 250","CABO VEL. CBX 250",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
122978,"CABO VEL. CG 125 00/08 KS NXR 125/150 KS/ES","CABO VEL. CG 125 00/08 KS NXR 125/150 KS/ES","CABO VEL. CG 125 00/08 KS NXR 125/150 KS/ES",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
122980,"CABO VEL. CG 125 83/99","CABO VEL. CG 125 83/99","CABO VEL. CG 125 83/99",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
122979,"CABO VEL. CG 125 ES 00/04","CABO VEL. CG 125 ES 00/04","CABO VEL. CG 125 ES 00/04",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
122981,"CABO VEL. CG 125 FAN 09/13","CABO VEL. CG 125 FAN 09/13","CABO VEL. CG 125 FAN 09/13",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
122961,"CABO VEL. CG 150 04/08","CABO VEL. CG 150 04/08","CABO VEL. CG 150 04/08",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
41367,"CABO VEL. CG 150 09/13","CABO VEL. CG 150 09/13","CABO VEL. CG 150 09/13",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
43186,"CABO VEL. DAFRA SPEED 150","CABO VEL. DAFRA SPEED 150","CABO VEL. DAFRA SPEED 150",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
181959,"CABO VEL. DAFRA SUPER 100","CABO VEL. DAFRA SUPER 100","CABO VEL. DAFRA SUPER 100",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
25857,"CABO VEL. CG 125 77/82","CABO VEL. CG 125 77/82","CABO VEL. CG 125 77/82",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
122962,"CABO VEL. NXR 150 09/12","CABO VEL. NXR 150 09/12","CABO VEL. NXR 150 09/12",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
122965,"CABO VEL. AN 125 BURGMAN 10","CABO VEL. AN 125 BURGMAN 10","CABO VEL. AN 125 BURGMAN 10",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
25847,"CABO VEL. AN 125 BURGMAN 12","CABO VEL. AN 125 BURGMAN 12","CABO VEL. AN 125 BURGMAN 12",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
194795,"CABO VEL. BIZ 100 99/05","CABO VEL. BIZ 100 99/05","CABO VEL. BIZ 100 99/05",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
194796,"CABO VEL DAFRA KANSAS 150","CABO VEL DAFRA KANSAS 150","CABO VEL DAFRA KANSAS 150",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
45613,"CABO VEL. INTRUDER 125","CABO VEL. INTRUDER 125","CABO VEL. INTRUDER 125",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188202,"CABO VEL. JET 50","CABO VEL. JET 50","CABO VEL. JET 50",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188192,"CABO VEL. LEAD 110","CABO VEL. LEAD 110","CABO VEL. LEAD 110",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188198,"CABO VEL. MAX 125 ESD","CABO VEL. MAX 125 ESD","CABO VEL. MAX 125 ESD",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188190,"CABO VEL. MAX 125 SE","CABO VEL. MAX 125 SE","CABO VEL. MAX 125 SE",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188194,"CABO VEL. NX/XR 150/200","CABO VEL. NX/XR 150/200","CABO VEL. NX/XR 150/200",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188196,"CABO VEL NXR 150 03/05 ESD","CABO VEL NXR 150 03/05 ESD","CABO VEL NXR 150 03/05 ESD",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188200,"14","14","14",IRON,"Geral",MOTOCICLO
189282,"CABO VEL. SHINERAY XY 50-Q","CABO VEL. SHINERAY XY 50-Q","CABO VEL. SHINERAY XY 50-Q",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188218,"CABO","CABO","CABO",IRON,"Cabos",MOTOCICLO
188210,"CABO VEL. XLR/NX/XR 125/200/250/400","CABO VEL. XLR/NX/XR 125/200/250/400","CABO VEL. XLR/NX/XR 125/200/250/400",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188214,"CABO VEL. XTZ 125","CABO VEL. XTZ 125","CABO VEL. XTZ 125",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188222,"CABO VEL. YBR 125 00/01","CABO VEL. YBR 125 00/01","CABO VEL. YBR 125 00/01",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188224,"CABO VEL. YBR 125 02/08 ED","CABO VEL. YBR 125 02/08 ED","CABO VEL. YBR 125 02/08 ED",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188226,"CABO VEL. YBR 125 02/08 EK","CABO VEL. YBR 125 02/08 EK","CABO VEL. YBR 125 02/08 EK",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
197051,"CABO VEL. YBR 125 09 EK","CABO VEL. YBR 125 09 EK","CABO VEL. YBR 125 09 EK",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188204,"CABO VEL. YES 125 05/08","CABO VEL. YES 125 05/08","CABO VEL. YES 125 05/08",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188206,"CABO VEL. YES KATANA 125","CABO VEL. YES KATANA 125","CABO VEL. YES KATANA 125",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188208,"CABO VEL. WEB 100","CABO VEL. WEB 100","CABO VEL. WEB 100",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188212,"CABO VEL. NXR 150 06/12 ESD","CABO VEL. NXR 150 06/12 ESD","CABO VEL. NXR 150 06/12 ESD",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
200974,"CABO VEL. NXR 150 13/15 ESD","CABO VEL. NXR 150 13/15 ESD","CABO VEL. NXR 150 13/15 ESD",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
188220,"CABO VEL. PHOENIX GOLD 50","CABO VEL. PHOENIX GOLD 50","CABO VEL. PHOENIX GOLD 50",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
194797,"CABO VEL. POP 100 07/12","CABO VEL. POP 100 07/12","CABO VEL. POP 100 07/12",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
185277,"CABO VEL. POP 13/15/110I","CABO VEL. POP 13/15/110I","CABO VEL. POP 13/15/110I",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
196774,"CABO TRAVA BANCO BIZ 06/12","CABO TRAVA BANCO BIZ 06/12","CABO TRAVA BANCO BIZ 06/12",IRON,"Cabos de Trava",MOTOCICLO
41505,"CABO TRAVA BANCO POP 100 07/15","CABO TRAVA BANCO POP 100 07/15","CABO TRAVA BANCO POP 100 07/15",IRON,"Cabos de Trava",MOTOCICLO
185263,"CABO TRAVA BANCO JET 50 50X / 125X","CABO TRAVA BANCO JET 50 50X / 125X","CABO TRAVA BANCO JET 50 50X / 125X",IRON,"Cabos de Trava",MOTOCICLO
185296,"FLEXÍVEL FR D XR 200","FLEXÍVEL FR D XR 200","FLEXÍVEL FR D XR 200",IRON,"Geral",MOTOCICLO
122491,"FLEXÍVEL FR D YBR 125 00/08","FLEXÍVEL FR D YBR 125 00/08","FLEXÍVEL FR D YBR 125 00/08",IRON,"Geral",MOTOCICLO
185311,"FLEXÍVEL FR D YBR 125","FLEXÍVEL FR D YBR 125","FLEXÍVEL FR D YBR 125",IRON,"Geral",MOTOCICLO
185226,"FLEXÍVEL FR D CBX 250","FLEXÍVEL FR D CBX 250","FLEXÍVEL FR D CBX 250",IRON,"Geral",MOTOCICLO
196631,"FLEXÍVEL FR D CG 150 04/08","FLEXÍVEL FR D CG 150 04/08","FLEXÍVEL FR D CG 150 04/08",IRON,"Geral",MOTOCICLO
196585,"FLEXÍVEL FR D CG 150 09/18","FLEXÍVEL FR D CG 150 09/18","FLEXÍVEL FR D CG 150 09/18",IRON,"Geral",MOTOCICLO
185185,"FLEXÍVEL FR D NXR 150","FLEXÍVEL FR D NXR 150","FLEXÍVEL FR D NXR 150",IRON,"Geral",MOTOCICLO
185191,"FLEXÍVEL FR D CG 125 ES-CBX 150-200","FLEXÍVEL FR D CG 125 ES-CBX 150-200","FLEXÍVEL FR D CG 125 ES-CBX 150-200",IRON,"Geral",MOTOCICLO
196588,"FLEXÍVEL FR D CG 160 IRON","FLEXÍVEL FR D CG 160 IRON","FLEXÍVEL FR D CG 160 IRON",IRON,"Geral",MOTOCICLO
191566,"FLEXÍVEL FR D XRE 300","FLEXÍVEL FR D XRE 300","FLEXÍVEL FR D XRE 300",IRON,"Geral",MOTOCICLO
185229,"FLEXÍVEL FR D XTZ 125","FLEXÍVEL FR D XTZ 125","FLEXÍVEL FR D XTZ 125",IRON,"Geral",MOTOCICLO
180843,"FLEXÍVEL FR T XRE 300","FLEXÍVEL FR T XRE 300","FLEXÍVEL FR T XRE 300",IRON,"Geral",MOTOCICLO
180844,"FLEXÍVEL FR T XTZ 250 LANDER TENERE 250","FLEXÍVEL FR T XTZ 250 LANDER TENERE 250","FLEXÍVEL FR T XTZ 250 LANDER TENERE 250",IRON,"Geral",MOTOCICLO
196632,"FLEXÍVEL FR T YS 250 FAZER","FLEXÍVEL FR T YS 250 FAZER","FLEXÍVEL FR T YS 250 FAZER",IRON,"Geral",MOTOCICLO
185292,"FLEXÍVEL FR D JET 50","FLEXÍVEL FR D JET 50","FLEXÍVEL FR D JET 50",IRON,"Geral",MOTOCICLO
185189,"15","15","15",IRON,"Geral",MOTOCICLO
187105,"CABO","CABO","CABO",IRON,"Cabos",MOTOCICLO
196597,"FLEXÍVEL FR D BIZ 125 MAIS","FLEXÍVEL FR D BIZ 125 MAIS","FLEXÍVEL FR D BIZ 125 MAIS",IRON,"Geral",MOTOCICLO
185181,"FLEXÍVEL FR D CG 160","FLEXÍVEL FR D CG 160","FLEXÍVEL FR D CG 160",IRON,"Geral",MOTOCICLO
185183,"FLEXÍVEL FR D NXR 160 ESDD/XRE 190","FLEXÍVEL FR D NXR 160 ESDD/XRE 190","FLEXÍVEL FR D NXR 160 ESDD/XRE 190",IRON,"Geral",MOTOCICLO
185187,"FLEXÍVEL FR D XTZ 250 LANDER","FLEXÍVEL FR D XTZ 250 LANDER","FLEXÍVEL FR D XTZ 250 LANDER",IRON,"Geral",MOTOCICLO
196570,"FLEXÍVEL FR T CG 150 15 B C/CBS","FLEXÍVEL FR T CG 150 15 B C/CBS","FLEXÍVEL FR T CG 150 15 B C/CBS",IRON,"Geral",MOTOCICLO
185293,"FLEXÍVEL FR T NXR/XRE 160/190","FLEXÍVEL FR T NXR/XRE 160/190","FLEXÍVEL FR T NXR/XRE 160/190",IRON,"Geral",MOTOCICLO
196573,"CABO VELA 7MM - 1M","CABO VELA 7MM - 1M","CABO VELA 7MM - 1M",IRON,"Cabos de Velocímetro/Tacômetro",MOTOCICLO
185312,"16","16","16",IRON,"Geral",MOTOCICLO
185283,"PARAFUSO","PARAFUSO","PARAFUSO",IRON,"Parafusos e Porcas",MOTOCICLO
185285,"PARAFUSO ALÇA BANCO CG 125/150 10/16","PARAFUSO ALÇA BANCO CG 125/150 10/16","PARAFUSO ALÇA BANCO CG 125/150 10/16",IRON,"Parafusos e Porcas",MOTOCICLO
185294,"PARAFUSO ALÇA BANCO NXR 150 CBX 200 8/30","PARAFUSO ALÇA BANCO NXR 150 CBX 200 8/30","PARAFUSO ALÇA BANCO NXR 150 CBX 200 8/30",IRON,"Parafusos e Porcas",MOTOCICLO
185290,"PARAFUSO BANCO CG 125/150/160","PARAFUSO BANCO CG 125/150/160","PARAFUSO BANCO CG 125/150/160",IRON,"Parafusos e Porcas",MOTOCICLO
185284,"PARAFUSO BENGALA CG 150 SUP 10/20 CH 12","PARAFUSO BENGALA CG 150 SUP 10/20 CH 12","PARAFUSO BENGALA CG 150 SUP 10/20 CH 12",IRON,"Parafusos e Porcas",MOTOCICLO
185279,"PARAFUSO ARO FAROL CG 125/150 5/16","PARAFUSO ARO FAROL CG 125/150 5/16","PARAFUSO ARO FAROL CG 125/150 5/16",IRON,"Parafusos e Porcas",MOTOCICLO
8461,"PARAFUSO AJUSTE EMBREAGEM JET 50/50X/125X","PARAFUSO AJUSTE EMBREAGEM JET 50/50X/125X","PARAFUSO AJUSTE EMBREAGEM JET 50/50X/125X",IRON,"Parafusos e Porcas",MOTOCICLO
185267,"PARAFUSO BENGALA CG 125 SUP","PARAFUSO BENGALA CG 125 SUP","PARAFUSO BENGALA CG 125 SUP",IRON,"Parafusos e Porcas",MOTOCICLO
